address,price,bed,bath,sq_ft,acres,hoa,garages,pool,land,city_id,city_name
"159 Ivanhoe Rd, Max Meadows, VA 24360","$299,900",3,3,"1,664",N/A,N/A,N/A,False,False,24507,Max Meadows
"92 ac Shady Forest Rd #0, Max Meadows, VA 24360","$295,000",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"160 Cardova Dr, Max Meadows, VA 24360","$725,000",3,2.5,"3,626",N/A,N/A,N/A,False,False,24507,Max Meadows
"128 Long Meadows Ln, Max Meadows, VA 24360","$314,900",3,2,"1,650",N/A,N/A,N/A,False,False,24507,Max Meadows
"TBD E East Lee Hwy #0, Max Meadows, VA 24360","$45,000",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"Lot 3 Walton Furnace Rd #3, Max Meadows, VA 24360","$44,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"0 Major Graham Rd, Wytheville, VA 24382","$109,900",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"95F Walton Furnace Rd Unit 95F, Max Meadows, VA 24360","$44,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"tbd Cartersville Hts, Max Meadows, VA 24360","$52,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"tbd Carterville Heights Rd #0, Max Meadows, VA 24360","$52,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"TBD Rickey Rd #42, Max Meadows, VA 24360","$16,950",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"tbd Fort Chiswell Rd, Austinville, VA 24312","$299,000",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"1401 Grove Dr, Pulaski, VA 24301","$274,700",4,2.5,"2,402",0.53 acre lot,N/A,N/A,False,False,24507,Max Meadows
"527 Patterson Ave, Pulaski, VA 24301","$155,000",2,1,650,N/A,N/A,N/A,False,False,24507,Max Meadows
"309 Henry Ave, Pulaski, VA 24301","$199,900",3,2,"2,048",0.39 acre lot,N/A,N/A,False,False,24507,Max Meadows
"1894 Willshire Ln, Pulaski, VA 24301","$280,000",2,2,"1,235",0.28 acre lot,$4 hoa,2,False,False,24507,Max Meadows
"426 Store Hill Rd, Austinville, VA 24312","$195,000",3,2,"1,116",N/A,N/A,N/A,False,False,24507,Max Meadows
"1180 Dora Hwy, Pulaski, VA 24301","$350,000",3,3,"3,292",5.91 acre lot,N/A,2,False,False,24507,Max Meadows
"1217 Allison Ln, Pulaski, VA 24301","$249,500",3,1,"1,378",N/A,N/A,N/A,False,False,24507,Max Meadows
"519 Stuart Ave, Pulaski, VA 24301","$75,000",2,1,"1,591",N/A,N/A,N/A,False,False,24507,Max Meadows
"140 NW 16th St, Pulaski, VA 24301","$249,950",4,3,"1,683",N/A,N/A,N/A,False,False,24507,Max Meadows
"2606 Kirby Rd, Draper, VA 24324","$305,900",4,2,"1,825",N/A,N/A,N/A,False,False,24507,Max Meadows
"1817 English Forest Rd, Pulaski, VA 24301","$149,500",3,2,"3,035",N/A,N/A,N/A,False,False,24507,Max Meadows
"19 1st St SW, Pulaski, VA 24301","$250,000",6,6,"6,000",N/A,N/A,N/A,False,False,24507,Max Meadows
"1201 Windsor Ave, Pulaski, VA 24301","$265,000",3,1.5,"3,572",N/A,N/A,N/A,False,False,24507,Max Meadows
"827 Lovell Rd, Hillsville, VA 24343","$228,850",4,3,"1,960",N/A,N/A,N/A,False,False,24507,Max Meadows
"1765 Case Knife Rd, Pulaski, VA 24301","$59,995",3,2,"1,196",N/A,N/A,N/A,False,False,24507,Max Meadows
"TBD Riverview Rd #2, Ivanhoe, VA 24350","$79,000",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"TBD Beth Scott Dr #8, Pulaski, VA 24301","$29,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"0 Beth Scott Dr, Pulaski, VA 24301","$29,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"0 Irish Mountain Rd, Hiwassee, VA 24347","$74,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"0 Panorama View Dr, Hiwassee, VA 24347","$29,500",N/A,N/A,—,N/A,N/A,N/A,False,True,24507,Max Meadows
"522 White Oak Rd, Fredericksburg, VA 22405","$450,000",3,2,"1,870",0.47 acre lot,N/A,N/A,False,False,29105,Mccarthys Corner
"2123 Matthew Ln, Fredericksburg, VA 22405","$575,000",4,3,"2,390",0.55 acre lot,N/A,2,False,False,29105,Mccarthys Corner
"104 Marble Oak Dr, Fredericksburg, VA 22405","$796,999",5,3.5,"3,820",N/A,N/A,2,False,False,29105,Mccarthys Corner
"985 White Oak Rd, Fredericksburg, VA 22405","$575,000",3,0.5,"5,000",2.08 acre lot,N/A,N/A,False,False,29105,Mccarthys Corner
"204 Little Whim Rd, Fredericksburg, VA 22405","$474,900",5,2,"2,001",0.38 acre lot,N/A,N/A,False,False,29105,Mccarthys Corner
"Hemingway Plan, Fredericksburg, VA 22405","$630,990",4,2.5,"2,520",N/A,N/A,2,False,False,29105,Mccarthys Corner
"Preston Plan, Fredericksburg, VA 22405","$837,999",6,5,"4,300",N/A,N/A,2,False,False,29105,Mccarthys Corner
"Presley Plan, Fredericksburg, VA 22405","$664,990",3,2.5,"2,770",N/A,N/A,N/A,False,False,29105,Mccarthys Corner
"286 Ralston Ln, Mc Dowell, VA 24458","$300,000",3,2.5,"1,984",1.29 acre lot,N/A,2,False,False,37108,Mcdowell
"148 Doe Hill Rd, Mcdowell, VA 24458","$199,900",3,1.5,"1,220",0.39 acre lot,N/A,2,False,False,37108,Mcdowell
"180 Wigwam Trl, Mcdowell, VA 24458","$79,500",1,N/A,384,2.8 acre lot,N/A,N/A,False,False,37108,Mcdowell
"8892 Highland Tpke, VA 24458","$275,000",4,2,"2,438",0.41 acre lot,N/A,N/A,False,False,37108,Mcdowell
"9242 Mcgaheysville Rd, Mc Gaheysville, VA 22840","$530,000",3,2.5,"1,650",0.39 acre lot,N/A,2,False,False,37264,Mcgaheysville
"10304 Spotswood Trl, Mcgaheysville, VA 22840","$1,050,000",5,4,"4,736",1.95 acre lot,N/A,N/A,False,False,37264,Mcgaheysville
"424 & 428 Ronna Pl, Mcgaheysville, VA 22840","$679,000",4,4,"2,892",0.87 acre lot,N/A,N/A,False,False,37264,Mcgaheysville
"10609 Mcgaheysville Rd, Mcgaheysville, VA 22840","$389,000",3,2,"1,413",0.39 acre lot,N/A,N/A,False,False,37264,Mcgaheysville
"10607 Mcgaheysville Rd, Mcgaheysville, VA 22840","$389,000",3,2,"1,413",0.28 acre lot,N/A,N/A,False,False,37264,Mcgaheysville
"10370 Spotswood Trl, Mc Gaheysville, VA 22840","$449,000",3,2,"1,939",N/A,N/A,N/A,False,False,37264,Mcgaheysville
"9452 Mcgaheysville Rd, Mc Gaheysville, VA 22840","$440,000",3,2,"3,400",N/A,N/A,N/A,False,False,37264,Mcgaheysville
"470 Biltmore Dr, Mcgaheysville, VA 22840","$159,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"1990 Floyd Cir, Mcgaheysville, VA 22840","$415,000",3,2,"2,300",0.35 acre lot,N/A,N/A,False,False,37264,Mcgaheysville
"Lot 40 Retriever Ln, Mcgaheysville, VA 22840","$129,900",N/A,N/A,—,0.38 acre lot,$167 hoa,N/A,False,True,37264,Mcgaheysville
"Lot-64 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,0.3 acre lot,$17 hoa,N/A,False,True,37264,Mcgaheysville
"Lot-99 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,0.3 acre lot,$17 hoa,N/A,False,True,37264,Mcgaheysville
"Lot-95 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,0.35 acre lot,$17 hoa,N/A,False,True,37264,Mcgaheysville
"Lot-94 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,0.35 acre lot,$17 hoa,N/A,False,True,37264,Mcgaheysville
"Lot-92 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-91 Dave Berry Rd, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-90 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-88 Dalmatian Dr, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-87 Dalmatian Dr, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-85 Dalmatian Dr, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-83 Dalmatian Dr, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-82 Dalmatian Dr, Mcgaheysville, VA 22840","$130,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-80 Dalmatian Dr, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-78 Dalmatian Dr, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-79 Dalmatian Dr, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-76 Dalmatian Dr, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-77 Dalmatian Dr, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"Lot-73 Boxer Loop, Mcgaheysville, VA 22840","$120,000",N/A,N/A,—,N/A,N/A,N/A,False,True,37264,Mcgaheysville
"23550 Cutbank Rd, Mc Kenney, VA 23872","$385,000",3,2,"1,620",28.09 acre lot,N/A,N/A,False,False,12355,Mckenney
"17808 Depot Rd, Mc Kenney, VA 23872","$122,000",3,1,640,13.39 acre lot,N/A,N/A,False,False,12355,Mckenney
"7704 Quail Hollow Rd, Mc Kenney, VA 23872","$459,900",3,2,"2,692",8.26 acre lot,N/A,2,False,False,12355,Mckenney
"9616 Sunnyside Rd, Mc Kenney, VA 23872","$485,000",3,2.5,"2,989",12.22 acre lot,N/A,2,True,False,12355,Mckenney
"10220 Doyle Blvd, Mc Kenney, VA 23872","$322,000",3,2,"1,680",N/A,N/A,N/A,False,False,12355,Mckenney
"10228 Doyle Blvd, Mc Kenney, VA 23872","$322,000",3,2,"1,588",N/A,N/A,N/A,False,False,12355,Mckenney
"0 Whitmore Rd, Mc Kenney, VA 23872","$149,995",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"21613 Old Vaughan, Dinwiddie, VA 23841","$195,000",3,2,968,13.89 acre lot,N/A,N/A,False,False,12355,Mckenney
"TBD Turkey Egg Rd, Dinwiddie, VA 23841","$399,900",4,2,"1,655",4.18 acre lot,N/A,N/A,False,False,12355,Mckenney
"57 Indian Creek Rd, Freeman, VA 23856","$65,000",3,1,"1,025",2 acre lot,N/A,N/A,False,False,12355,Mckenney
"TBD White Oak Rd, Wilsons, VA 23894","$394,900",3,2,"3,284",5 acre lot,N/A,2,False,False,12355,Mckenney
"119 Church St, Alberta, VA 23821","$98,580",3,2,"1,948",0.7 acre lot,N/A,N/A,False,False,12355,Mckenney
"14858 Archangel Pl, Dewitt, VA 23840","$365,000",5,2.5,"2,058",3.37 acre lot,N/A,2,False,False,12355,Mckenney
"15921 Boydton Plank Rd, Dinwiddie, VA 23841","$789,900",4,3,"2,815",N/A,N/A,N/A,False,False,12355,Mckenney
"20145 Hunnicut Rd, Dinwiddie, VA 23803","$1,600,000",5,4.5,"5,532",N/A,N/A,N/A,False,False,12355,Mckenney
"12102 Colemans Lake Rd, Dinwiddie, VA 23850","$765,000",3,3,"3,837",N/A,N/A,N/A,False,False,12355,Mckenney
"3365 Foundry Creek Rd, Alberta, VA 23821","$349,000",4,3,"2,323",N/A,N/A,N/A,False,False,12355,Mckenney
"2684 Old Bridge Rd, Dolphin, VA 23843","$215,000",2,1,784,N/A,N/A,N/A,False,False,12355,Mckenney
"19466 Boydton Plank Rd, Warfield, VA 23889","$499,900",4,3,"3,028",N/A,N/A,N/A,False,False,12355,Mckenney
"TBD Quaker Rd, Dinwiddie, VA 23841","$19,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"TBD Boydton Plank Rd, Warfield, VA 23889","$50,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"TBD Old White Oak Rd, Dewitt, VA 23840","$250,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"32.49 Ac Chalk Level Rd, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"TBD-0 Chalk Level Rd #1, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"Chalk Level Rd, Alberta, VA 23821","$225,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"TBD Pine Oak Ln, Dinwiddie, VA 23841","$995,000",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"1040 W 10th St, Blackstone, VA 23824","$83,500",N/A,N/A,—,N/A,N/A,N/A,False,True,12355,Mckenney
"1102 Mill Rdg, Mclean, VA 22102","$5,800,000",6,6.5,"9,940",0.83 acre lot,$21 hoa,3,False,False,24355,Mclean
"7621 Tremayne Pl #303, Mclean, VA 22102","$345,000",2,2,"1,180",N/A,$684 hoa,N/A,True,False,24355,Mclean
"8702 Old Dominion Dr, Mclean, VA 22102","$2,300,000",4,5,"6,952",2.59 acre lot,N/A,2,True,False,24355,Mclean
"2107 Elliott Ave, Mclean, VA 22101","$4,495,000",5,6,"7,300",0.63 acre lot,N/A,4,False,False,24355,Mclean
"1203 Forestville Dr, Great Falls, VA 22066","$1,197,500",5,3.5,"3,568",0.54 acre lot,$6 hoa,2,False,False,24355,Mclean
"6400 Georgetown Pike, Mclean, VA 22101","$15,000,000",6,8,"9,900",N/A,N/A,N/A,False,False,24355,Mclean
"7401 Backett Wood Ter #1301, Mclean, VA 22102","$899,900",3,2.5,"1,588",N/A,N/A,N/A,False,False,24355,Mclean
"7287 Evans Mill Rd, Mclean, VA 22101","$1,675,000",4,3.5,"3,201",N/A,N/A,N/A,False,False,24355,Mclean
"8380 Greensboro Dr #1008, Mclean, VA 22102","$598,000",2,2,"1,327",N/A,N/A,N/A,False,False,24355,Mclean
"6802 Nesbitt Pl, Mclean, VA 22101","$1,495,000",4,3.5,"3,236",N/A,N/A,N/A,False,False,24355,Mclean
"2148 Crimmins Ln, Falls Church, VA 22043","$2,599,999",7,8,"7,289",N/A,N/A,N/A,False,False,24355,Mclean
"6820 Broyhill St, Mclean, VA 22101","$3,799,000",7,9.5,"8,453",N/A,N/A,N/A,False,False,24355,Mclean
"1800 Old Meadow Rd #1610, Mclean, VA 22102","$415,000",1,2,"1,702",N/A,N/A,N/A,False,False,24355,Mclean
"9532 Locust Hill Dr, Great Falls, VA 22066","$1,425,000",5,3.5,"3,900",N/A,N/A,N/A,False,False,24355,Mclean
"1342 Potomac School Rd, Mclean, VA 22101","$5,799,000",8,8.5,"14,183",N/A,N/A,N/A,False,False,24355,Mclean
"1243 Kurtz Rd, Mclean, VA 22101","$1,500,000",4,3,"1,433",N/A,N/A,N/A,False,False,24355,Mclean
"1305 Merchant Ln, Mclean, VA 22101","$5,500,000",6,7,"7,143",N/A,N/A,N/A,False,False,24355,Mclean
"6902 Hutchison St, Falls Church, VA 22043","$1,475,000",4,3.5,"3,934",N/A,N/A,N/A,False,False,24355,Mclean
"1334 Elsinore Ave, Mclean, VA 22102","$1,650,000",4,3,"3,754",N/A,N/A,N/A,False,False,24355,Mclean
"7003 Churchill Rd, Mclean, VA 22101","$3,188,000",7,6.5,"7,705",N/A,N/A,N/A,False,False,24355,Mclean
"1721 Margie Dr, Mclean, VA 22101","$1,100,000",3,2,"1,288",N/A,N/A,N/A,False,False,24355,Mclean
"6927 Haycock Rd, Falls Church, VA 22043","$1,200,000",3,2,"1,205",N/A,N/A,N/A,False,False,24355,Mclean
"7107 Sea Cliff Rd, Mclean, VA 22101","$2,649,000",6,6.5,"6,338",N/A,N/A,N/A,False,False,24355,Mclean
"1503 Lincoln Way Unit 101B, Mclean, VA 22102","$405,000",2,2,"1,050",N/A,N/A,N/A,False,False,24355,Mclean
"2073 Hopewood Dr, Falls Church, VA 22043","$959,000",4,3.5,"2,432",N/A,N/A,N/A,False,False,24355,Mclean
"1524 Lincoln Way #409, Mclean, VA 22102","$275,000",1,1,689,N/A,N/A,N/A,False,False,24355,Mclean
"2040 Freedom Ln, Falls Church, VA 22043","$2,575,000",7,6,"5,666",N/A,N/A,N/A,False,False,24355,Mclean
"1609 Woodmoor Ln, Mclean, VA 22101","$2,955,000",7,7.5,"4,830",N/A,N/A,N/A,False,False,24355,Mclean
"6511 Engel Dr, Mclean, VA 22101","$1,350,000",5,3,"2,190",N/A,N/A,N/A,False,False,24355,Mclean
"7818 Georgetown Pike, Mclean, VA 22102","$2,000,000",4,3,"1,841",N/A,N/A,N/A,False,False,24355,Mclean
"1800 Old Meadow Rd #115, Mclean, VA 22102","$285,000",2,1,943,N/A,N/A,N/A,False,False,24355,Mclean
"1823 Westmoreland St, Mclean, VA 22101","$1,449,999",5,4.5,"3,806",N/A,N/A,N/A,False,False,24355,Mclean
"6919 Berkeley St, Falls Church, VA 22043","$2,550,000",7,7.5,"6,939",N/A,N/A,N/A,False,False,24355,Mclean
"7454 Backett Wood Ter #403, Mclean, VA 22102","$919,900",3,2.5,"1,588",N/A,N/A,N/A,False,False,24355,Mclean
"1156 Kensington Rd, Mclean, VA 22101","$1,095,000",4,3.5,"1,409",N/A,N/A,N/A,False,False,24355,Mclean
"1817 Olney Rd, Falls Church, VA 22043","$1,250,000",4,3.5,"3,060",N/A,N/A,N/A,False,False,24355,Mclean
"1810 Susquehannock Dr, Mclean, VA 22101","$1,400,000",4,3,"2,630",N/A,N/A,N/A,False,False,24355,Mclean
"1918 Valleywood Rd, Mclean, VA 22101","$2,850,000",6,6.5,"4,687",N/A,N/A,N/A,False,False,24355,Mclean
"6325 36th St N, Arlington, VA 22213","$2,800,000",6,6.5,"6,020",N/A,N/A,N/A,False,False,24355,Mclean
"8220 Crestwood Heights Dr #1406, Mclean, VA 22102","$465,000",1,1,801,N/A,N/A,N/A,False,False,24355,Mclean
"1853 Massachusetts Ave, Mclean, VA 22101","$3,650,000",5,6,"5,800",N/A,N/A,N/A,False,False,24355,Mclean
"1813 Solitaire Ln, Mclean, VA 22101","$2,300,000",6,5,"7,703",0.34 acre lot,$37 hoa,2,False,False,24355,Mclean
"6506 Bellamine Ct, Mclean, VA 22101","$1,899,000",6,4.5,"4,466",0.46 acre lot,$13 hoa,2,False,False,24355,Mclean
"4012 N Upland St, Arlington, VA 22207","$2,900,000",5,4.5,"6,922",0.3 acre lot,N/A,2,True,False,24355,Mclean
"7845 Montvale Way, Mclean, VA 22102","$3,995,000",6,6.5,"10,400",0.97 acre lot,$455 hoa,3,False,False,24355,Mclean
"1564 Forest Villa Ln, Mclean, VA 22101","$3,650,000",6,6.5,"7,408",0.34 acre lot,N/A,3,False,False,24355,Mclean
"1530 Spring Gate Dr #9213, Mclean, VA 22102","$349,900",1,1,655,N/A,N/A,N/A,False,False,24355,Mclean
"2239 Highland Ave, Falls Church, VA 22046","$2,350,000",7,6.5,"6,992",N/A,N/A,N/A,False,False,24355,Mclean
"7621 Burford Dr, Mclean, VA 22102","$1,890,000",5,3.5,"3,458",N/A,N/A,N/A,False,False,24355,Mclean
"1302 Scotts Run Rd, Mclean, VA 22102","$2,390,000",7,6.5,"6,001",N/A,N/A,N/A,False,False,24355,Mclean
"8355 Alvord St, Mclean, VA 22102","$2,590,000",6,4,"4,556",N/A,N/A,N/A,False,False,24355,Mclean
"1100 Balls Hill Rd, Mclean, VA 22101","$3,249,000",7,6.5,"8,297",N/A,N/A,N/A,False,False,24355,Mclean
"613 Rivercrest Dr, Mclean, VA 22101","$2,446,000",6,6.5,"5,632",N/A,N/A,N/A,False,False,24355,Mclean
"8360 Greensboro Dr #212, Mclean, VA 22102","$650,000",3,2,"1,881",N/A,N/A,N/A,False,False,24355,Mclean
"1923 Freedom Ln, Falls Church, VA 22043","$1,499,000",4,3,"3,172",N/A,N/A,N/A,False,False,24355,Mclean
"6018 Woodland Ter, Mclean, VA 22101","$3,900,000",6,6,"7,400",N/A,N/A,N/A,False,False,24355,Mclean
"6511 Ridge St, Mclean, VA 22101","$3,800,000",4,3.5,"4,165",N/A,N/A,N/A,False,False,24355,Mclean
"6800 Fleetwood Rd #1008, Mclean, VA 22101","$259,900",1,1,593,N/A,N/A,N/A,False,False,24355,Mclean
"1800 Old Meadow Rd #1218, Mclean, VA 22102","$399,999",2,2,"1,326",N/A,N/A,N/A,False,False,24355,Mclean
"6542 35th Rd N, Arlington, VA 22213","$1,200,000",6,3,"2,264",N/A,N/A,N/A,False,False,24355,Mclean
"1800 Old Meadow Rd #1414, Mclean, VA 22102","$479,000",2,2,"1,344",N/A,N/A,N/A,False,False,24355,Mclean
"7223 Van Ness Ct, Mclean, VA 22101","$1,900,000",5,3,"3,286",N/A,N/A,N/A,False,False,24355,Mclean
"1451 Cola Dr, Mclean, VA 22101","$3,499,999",6,7,"8,083",N/A,N/A,N/A,False,False,24355,Mclean
"7651 Tremayne Pl #207, Mclean, VA 22102","$325,000",2,1,880,N/A,N/A,N/A,False,False,24355,Mclean
"6601 Mclean Ct, Mclean, VA 22101","$1,095,000",4,3.5,"2,442",N/A,N/A,N/A,False,False,24355,Mclean
"2123 Natahoa Ct, Falls Church, VA 22043","$2,995,000",6,5.5,"6,776",N/A,N/A,N/A,False,False,24355,Mclean
"1617 Woodmoor Ln, Mclean, VA 22101","$3,590,000",6,6.5,"8,469",N/A,N/A,N/A,False,False,24355,Mclean
"1954 Kennedy Dr #104, Mclean, VA 22102","$369,900",2,1,956,N/A,N/A,N/A,False,False,24355,Mclean
"4041 41st St N, Mclean, VA 22101","$1,699,000",5,3.5,"4,025",N/A,N/A,N/A,False,False,24355,Mclean
"1641 International Dr #215, Mclean, VA 22102","$570,000",2,2,"1,114",N/A,N/A,N/A,False,False,24355,Mclean
"2238 Highland Ave, Falls Church, VA 22046","$2,224,500",7,6.5,"5,506",N/A,N/A,N/A,False,False,24355,Mclean
"7421 Backett Wood Ter #1311, Mclean, VA 22102","$880,000",3,2.5,"1,588",N/A,N/A,N/A,False,False,24355,Mclean
"1034 Founders Ridge Ln, Mclean, VA 22102","$4,799,000",7,8.5,"12,798",N/A,N/A,N/A,False,False,24355,Mclean
"1650 Silver Hill Dr #1303, Mclean, VA 22102","$598,000",2,1.5,894,N/A,N/A,N/A,False,False,24355,Mclean
"609 Rivercrest Dr, Mclean, VA 22101","$2,450,000",5,7,"12,821",N/A,N/A,N/A,False,False,24355,Mclean
"6928 Girard St, Mclean, VA 22101","$2,750,000",7,6.5,"7,682",N/A,N/A,N/A,False,False,24355,Mclean
"1612 7th Pl, Mclean, VA 22101","$1,274,900",4,3.5,"1,276",N/A,N/A,N/A,False,False,24355,Mclean
"6807 Haycock Rd, Falls Church, VA 22043","$1,060,000",4,2.5,"1,798",N/A,N/A,N/A,False,False,24355,Mclean
"1052 Balls Hill Rd, Mclean, VA 22101","$3,650,000",6,7,"8,848",N/A,N/A,N/A,False,False,24355,Mclean
"1800 Old Meadow Rd #113, Mclean, VA 22102","$474,900",2,2,"1,403",N/A,N/A,N/A,False,False,24355,Mclean
"7916 Lewinsville Rd, Mclean, VA 22102","$3,295,000",6,7,"9,129",N/A,N/A,N/A,False,False,24355,Mclean
"1912 Corliss Ct, Mclean, VA 22101","$2,200,000",4,4.5,"5,936",N/A,N/A,N/A,False,False,24355,Mclean
"7030 Santa Maria Ct, Mclean, VA 22101","$1,298,000",3,3,"1,682",0.24 acre lot,N/A,N/A,True,False,24355,Mclean
"1800 Old Meadow Rd #321, Mclean, VA 22102","$505,000",2,2,"1,486",N/A,"$1,218 hoa",N/A,True,False,24355,Mclean
"1729 Olney Rd, Falls Church, VA 22043","$1,775,000",4,3.5,"3,462",N/A,N/A,2,False,False,24355,Mclean
"6015 Woodland Ter, Mclean, VA 22101","$1,500,000",4,2,"1,046",0.4 acre lot,N/A,N/A,False,False,24355,Mclean
"1781 Chain Bridge Rd #307, Mclean, VA 22102","$1,299,000",2,2,"2,180",N/A,$929 hoa,2,False,False,24355,Mclean
"1033 Union Church Rd, Mclean, VA 22102","$6,000,000",6,8,"12,510",N/A,N/A,N/A,False,False,24355,Mclean
"6363 Lynwood Hill Rd, Mclean, VA 22101","$2,149,000",5,4.5,"4,380",N/A,N/A,N/A,False,False,24355,Mclean
"6757 Towne Lane Rd, Mclean, VA 22101","$1,125,000",4,3.5,"2,340",N/A,N/A,N/A,False,False,24355,Mclean
"8220 Crestwood Heights Dr #1403, Mclean, VA 22102","$595,000",1,2,"1,023",N/A,N/A,N/A,False,False,24355,Mclean
"7024 Statendam Ct, Mclean, VA 22101","$1,329,000",4,3,"2,312",N/A,N/A,N/A,False,False,24355,Mclean
"6628 Midhill Pl, Falls Church, VA 22043","$865,000",3,2.5,"1,804",N/A,N/A,N/A,False,False,24355,Mclean
"6718 Lowell Ave #406, Mclean, VA 22101","$1,499,900",2,2.5,"1,674",N/A,N/A,N/A,False,False,24355,Mclean
"1631 Cecile St, Mclean, VA 22101","$1,430,000",5,3,"1,664",N/A,N/A,N/A,False,False,24355,Mclean
"8370 Greensboro Dr #702, Mclean, VA 22102","$420,000",1,1,902,N/A,N/A,N/A,False,False,24355,Mclean
"5950 Woodacre Ct, Mclean, VA 22101","$4,895,000",6,8.5,"9,715",N/A,N/A,N/A,False,False,24355,Mclean
"1812 Youngblood St, Mclean, VA 22101","$1,350,000",4,3,"2,379",N/A,N/A,N/A,False,False,24355,Mclean
"7752 Legere Ct, Mclean, VA 22102","$1,099,000",4,4.5,"3,080",N/A,N/A,N/A,False,False,24355,Mclean
"1445 Harvest Crossing Dr, Mclean, VA 22101","$2,499,000",4,5.5,"6,463",N/A,N/A,N/A,False,False,24355,Mclean
"1889 Virginia Ave, Mclean, VA 22101","$3,999,750",7,7.5,"7,794",N/A,N/A,N/A,False,False,24355,Mclean
"1219 Potomac School Rd, Mclean, VA 22101","$1,995,000",5,3.5,"4,006",N/A,N/A,N/A,False,False,24355,Mclean
"1204 Pine Hill Rd, Mclean, VA 22101","$1,349,000",3,3.5,"1,920",N/A,N/A,N/A,False,False,24355,Mclean
"7554 Sawyer Farm Way, Mclean, VA 22102","$1,264,999",3,2.5,"2,823",N/A,N/A,N/A,False,False,24355,Mclean
"1628 Craig Ln, Mclean, VA 22101","$2,999,999",7,7,"8,243",N/A,N/A,N/A,False,False,24355,Mclean
